MG1655,	301,	indel;C+T;C-1,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 3 1 2 4 2 1 7 4 4 4,	72 67 92 80 110 66 101 105 110 143 109,	upstream;downstream gene1_thrA;gene0_thrL
MG1655,	11362,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	1 3 0 0 2 3 1 3 1 3 2,	140 61 101 43 74 58 115 110 104 124 124,	upstream;downstream gene10_yaaW,gene12_dnaK,gene9_satP;gene11_yaaI
MG1655,	11364,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	1 3 0 0 3 2 0 2 0 4 0,	142 57 104 46 75 54 110 109 101 125 123,	upstream;downstream gene10_yaaW,gene12_dnaK,gene9_satP;gene11_yaaI
MG1655,	17129,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 2 1 1 1 3 0 0 0 0 1,	104 95 84 65 77 57 119 125 111 134 123,	upstream;downstream gene15_mokC,gene16_hokC,gene18_nhaA;gene14_insL1,gene17_sokC
MG1655,	21883,	A->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	1 3 1 0 0 0 0 0 1 1 3,	129 57 69 33 84 54 101 81 84 85 85,	nonsynonymous SNV gene24_ribF:gene24_ribF:exon1:c.A477T:p.E159D, MG1655
MG1655,	34111,	indel;G-2;G-1;G+T;G+TT,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	13 6 2 3 6 1 7 11 4 3 4,	280 143 132 87 130 96 208 184 149 247 179,	upstream;downstream gene33_caiF;gene32_carB,gene34_caiE
MG1655,	34121,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	17 5 5 8 5 6 15 13 11 20 14,	245 133 137 86 120 94 197 156 137 255 165,	upstream;downstream gene33_caiF;gene32_carB,gene34_caiE
MG1655,	34122,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	11 5 3 3 4 5 6 7 3 11 3,	249 127 128 83 122 99 193 157 138 250 156,	upstream;downstream gene33_caiF;gene32_carB,gene34_caiE
MG1655,	34123,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	4 2 2 4 3 6 3 0 3 5 1,	248 128 135 79 125 97 191 157 136 241 156,	upstream;downstream gene33_caiF;gene32_carB,gene34_caiE
MG1655,	43882,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 4 1 2 0 1 2 1 0 0 1,	122 67 89 45 99 59 104 99 96 98 129,	nonsynonymous SNV gene41_fixB:gene41_fixB:exon1:c.C695A:p.A232E, MG1655
MG1655,	43884,	G->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	1 4 2 2 0 1 2 2 0 1 0,	124 69 95 48 96 58 107 106 101 101 134,	nonsynonymous SNV gene41_fixB:gene41_fixB:exon1:c.G697A:p.E233K, MG1655
MG1655,	43890,	G->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	2 5 1 2 0 1 2 2 0 1 0,	136 74 105 50 106 68 107 112 111 109 142,	nonsynonymous SNV gene41_fixB:gene41_fixB:exon1:c.G703A:p.E235K, MG1655
MG1655,	45789,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	3 1 0 2 1 0 0 2 5 1 3,	139 95 102 66 95 60 119 117 96 128 100,	upstream;downstream gene44_yaaU;gene42_fixC,gene43_fixX
MG1655,	92206,	T->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 0 0 0 0 0 6 12 4 3,	191 122 104 90 112 91 147 128 98 149 148,	nonsynonymous SNV gene83_ftsI:gene83_ftsI:exon1:c.T794A:p.V265E, MG1655
MG1655,	98599,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 0 0 0 1 0 6 76 165 152,	264 194 147 102 160 93 204 150 122 175 166,	nonsynonymous SNV gene88_ftsW:gene88_ftsW:exon1:c.C197T:p.A66V, MG1655
MG1655,	105370,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 0 0 1 3 0 0 2 1 0,	136 67 78 33 76 39 102 89 90 112 83,	synonymous SNV gene94_ftsZ:gene94_ftsZ:exon1:c.C66T:p.G22G, MG1655
MG1655,	107544,	indel;G-1;G+T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	9 3 7 1 1 4 6 4 2 2 6,	147 81 111 73 105 86 162 125 104 121 123,	upstream;downstream gene96_secM,gene97_secA;gene95_lpxC
MG1655,	107554,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	4 1 4 0 4 4 4 1 5 7 6,	149 72 95 60 98 80 148 111 94 122 114,	upstream;downstream gene96_secM,gene97_secA;gene95_lpxC
MG1655,	157832,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	1 0 0 3 0 1 1 3 0 0 0,	118 91 75 52 88 69 86 103 73 76 88,	nonsynonymous SNV gene140_pcnB:gene140_pcnB:exon1:c.C1295A:p.P432Q, MG1655
MG1655,	184216,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	3 4 1 1 1 0 3 2 1 1 6,	187 98 96 55 86 59 138 125 94 125 120,	upstream;downstream gene160_yaeH;gene159_cdaR,gene161_yaeI,gene162_dapD
MG1655,	184341,	indel;G+C,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	6 0 2 0 3 7 0 0 0 0 0,	192 108 97 72 139 86 123 137 109 155 138,	frameshift substitution gene161_yaeI:gene161_yaeI:exon1:c.729_729delinsGC, MG1655
MG1655,	247857,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	2 2 0 0 2 4 0 2 0 2 0,	267 130 123 87 117 79 178 140 114 157 166,	nonsynonymous SNV gene228_rayT:gene228_rayT:exon1:c.C221T:p.S74F, MG1655
MG1655,	296488,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	235 144 150 77 161 86 177 179 124 156 146,	235 144 150 77 161 87 178 179 124 158 147,	synonymous SNV gene288_intF:gene288_intF:exon1:c.G609A:p.E203E, MG1655
MG1655,	310673,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 5 4 0 2 1 1 1 1 1 4,	145 89 110 69 131 73 98 130 112 104 117,	upstream;downstream gene301_ecpB,gene302_ecpA;gene303_ecpR
MG1655,	313077,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	3 1 2 1 7 2 1 2 1 1 1,	236 160 137 94 131 107 169 172 111 235 133,	upstream;downstream gene305_ykgO,gene306_ykgM;gene304_ykgL,gene307_ykgR,gene308_ykgP
MG1655,	313081,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	3 4 4 1 7 4 2 3 3 4 2,	235 181 145 105 138 114 165 173 123 243 134,	upstream;downstream gene305_ykgO,gene306_ykgM;gene304_ykgL,gene307_ykgR,gene308_ykgP
MG1655,	335510,	A->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 2 3 1 0 0 0 0 2 2,	192 139 146 55 102 78 169 149 107 194 150,	nonsynonymous SNV gene329_yahD:gene329_yahD:exon1:c.A231T:p.L77F, MG1655
MG1655,	335515,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	2 0 2 3 2 0 0 0 0 3 1,	193 137 143 56 107 76 170 140 111 195 148,	nonsynonymous SNV gene329_yahD:gene329_yahD:exon1:c.G236T:p.S79I, MG1655
MG1655,	337254,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	1 1 1 2 0 1 1 2 1 1 1,	136 87 80 40 119 54 109 107 98 116 112,	synonymous SNV gene331_yahF:gene331_yahF:exon1:c.C477A:p.A159A, MG1655
MG1655,	344527,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	3 3 4 1 2 2 2 11 6 6 3,	304 163 146 84 151 102 181 188 123 212 150,	nonsynonymous SNV gene336_yahL:gene336_yahL:exon1:c.C352A:p.Q118K, MG1655
