MG1655,	550,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	5 2 3 0 0 0 0 2 0 2 0,	84 134 170 34 89 28 70 168 69 91 75,	nonsynonymous SNV gene1_thrA:gene1_thrA:exon1:c.G214T:p.A72S, MG1655
MG1655,	552,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	4 2 1 1 0 0 0 1 0 0 0,	80 130 166 35 92 27 67 172 70 90 75,	synonymous SNV gene1_thrA:gene1_thrA:exon1:c.C216T:p.A72A, MG1655
MG1655,	553,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	4 1 0 0 0 0 0 1 0 2 0,	77 131 167 36 89 26 66 169 70 91 74,	stopgain gene1_thrA:gene1_thrA:exon1:c.G217T:p.E73X, MG1655
MG1655,	2649,	G->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	1 0 2 0 0 5 1 0 1 3 1,	192 215 256 103 140 64 149 264 128 238 194,	synonymous SNV gene1_thrA:gene1_thrA:exon1:c.G2313A:p.V771V, MG1655
MG1655,	3170,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 2 0 0 0 2 0 0 0 0 0,	117 200 213 58 116 30 93 192 126 131 96,	synonymous SNV gene2_thrB:gene2_thrB:exon1:c.C370T:p.L124L, MG1655
MG1655,	3781,	G->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 0 0 2 2 0 0 0 0 0,	100 127 149 36 79 33 119 176 86 94 70,	synonymous SNV gene3_thrC:gene3_thrC:exon1:c.G48A:p.A16A, MG1655
MG1655,	14068,	G->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	7 1 1 2 2 0 4 2 2 3 0,	121 150 211 61 92 42 127 229 111 180 110,	nonsynonymous SNV gene12_dnaK:gene12_dnaK:exon1:c.G1906A:p.D636N, MG1655
MG1655,	14070,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	8 4 2 2 4 2 2 3 2 3 0,	123 155 217 63 96 45 130 232 110 182 111,	nonsynonymous SNV gene12_dnaK:gene12_dnaK:exon1:c.C1908A:p.D636E, MG1655
MG1655,	25689,	G->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	1 2 1 4 0 0 1 1 1 1 0,	101 168 184 63 114 38 81 180 85 122 55,	synonymous SNV gene26_lspA:gene26_lspA:exon1:c.G483A:p.A161A, MG1655
MG1655,	27351,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 0 0 0 0 1 0 0 2 4,	107 183 194 37 112 29 97 166 98 127 76,	nonsynonymous SNV gene29_rihC:gene29_rihC:exon1:c.C59T:p.A20V, MG1655
MG1655,	31993,	G->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 0 0 0 2 0 0 1 2 0,	100 183 179 47 70 37 76 128 95 94 115,	nonsynonymous SNV gene32_carB:gene32_carB:exon1:c.G1177A:p.E393K, MG1655
MG1655,	31997,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 1 1 1 2 1 0 2 1 0,	89 164 161 40 63 34 69 110 88 85 102,	nonsynonymous SNV gene32_carB:gene32_carB:exon1:c.C1181A:p.S394Y, MG1655
MG1655,	32000,	T->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 0 0 0 2 0 0 0 2 0,	85 159 159 35 64 30 64 102 80 82 94,	nonsynonymous SNV gene32_carB:gene32_carB:exon1:c.T1184A:p.L395Q, MG1655
MG1655,	32002,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 1 1 0 2 0 0 2 1 0,	90 159 159 39 63 33 68 109 84 83 95,	nonsynonymous SNV gene32_carB:gene32_carB:exon1:c.C1186A:p.Q396K, MG1655
MG1655,	34111,	indel;G-1;G+T;G+TT,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	8 5 13 0 4 2 3 5 7 5 6,	231 168 239 74 178 64 162 251 159 219 194,	upstream;downstream gene33_caiF;gene32_carB,gene34_caiE
MG1655,	34121,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	14 8 14 5 18 5 8 26 10 17 10,	211 145 229 67 184 56 152 228 145 219 171,	upstream;downstream gene33_caiF;gene32_carB,gene34_caiE
MG1655,	34122,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	8 1 9 3 10 3 4 11 6 7 6,	205 143 221 64 171 64 157 211 146 209 177,	upstream;downstream gene33_caiF;gene32_carB,gene34_caiE
MG1655,	36180,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	8 2 6 1 7 2 5 4 2 5 2,	150 163 240 67 118 53 146 266 80 173 157,	upstream;downstream gene34_caiE,gene35_caiD;gene36_caiC
MG1655,	36187,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	6 3 6 1 6 2 3 5 3 2 1,	136 157 245 65 117 47 135 249 82 160 149,	upstream;downstream gene34_caiE,gene35_caiD;gene36_caiC
MG1655,	36189,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	7 2 5 0 6 3 3 4 2 2 0,	127 155 237 63 116 53 136 241 78 155 149,	upstream;downstream gene34_caiE,gene35_caiD;gene36_caiC
MG1655,	42883,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 0 0 0 2 2 0 0 0 0,	116 174 193 48 85 39 121 201 117 134 90,	nonsynonymous SNV gene40_fixA:gene40_fixA:exon1:c.C481T:p.R161C, MG1655
MG1655,	49811,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 2 1 2 3 1 2 0 0 0,	126 158 172 61 124 54 132 203 111 159 121,	upstream;downstream gene47_folA;gene46_kefC,gene48_apaH
MG1655,	49815,	A->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 1 3 0 1 1 2 0 0 0,	119 158 179 59 124 52 133 203 107 152 117,	upstream;downstream gene47_folA;gene46_kefC,gene48_apaH
MG1655,	72393,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	2 1 5 1 4 3 4 2 2 3 1,	129 177 221 43 127 49 117 180 101 168 103,	nonsynonymous SNV gene64_thiQ:gene64_thiQ:exon1:c.C535A:p.Q179K, MG1655
MG1655,	72954,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 0 2 2 0 0 0 0 1 0,	124 161 188 38 120 40 103 194 120 160 102,	nonsynonymous SNV gene65_thiP:gene65_thiP:exon1:c.C1568A:p.T523N, MG1655
MG1655,	87509,	G->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	1 1 2 1 0 2 0 0 0 0 0,	137 152 201 59 113 38 134 186 107 150 117,	synonymous SNV gene78_ilvH:gene78_ilvH:exon1:c.G153A:p.V51V, MG1655
MG1655,	87512,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	1 0 0 2 0 2 1 0 0 1 0,	133 148 206 61 116 38 129 182 106 150 114,	synonymous SNV gene78_ilvH:gene78_ilvH:exon1:c.C156A:p.G52G, MG1655
