MG1655,	11362,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 4 0 1 2 0 0 0 8 1,	132 115 149 63 94 72 69 132 31 139 41,	upstream;downstream gene10_yaaW,gene12_dnaK,gene9_satP;gene11_yaaI
MG1655,	13391,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	1 0 0 0 0 0 0 0 2 2 0,	189 110 150 64 125 68 64 92 37 154 68,	nonsynonymous SNV gene12_dnaK:gene12_dnaK:exon1:c.C1229A:p.T410K, MG1655
MG1655,	13400,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 0 0 0 0 0 0 3 2 0,	185 108 153 61 126 72 59 94 42 157 67,	nonsynonymous SNV gene12_dnaK:gene12_dnaK:exon1:c.C1238A:p.A413E, MG1655
MG1655,	21882,	A->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 2 0 2 1 0 0 0 0 0 0,	113 60 85 22 69 33 43 69 19 107 27,	nonsynonymous SNV gene24_ribF:gene24_ribF:exon1:c.A476T:p.E159V, MG1655
MG1655,	34111,	indel;G-1;G+T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	7 1 6 3 9 3 3 10 0 7 3,	271 195 220 97 178 138 96 166 38 225 100,	upstream;downstream gene33_caiF;gene32_carB,gene34_caiE
MG1655,	34121,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	20 12 19 8 17 10 6 12 3 22 6,	249 183 231 89 160 126 85 145 36 216 101,	upstream;downstream gene33_caiF;gene32_carB,gene34_caiE
MG1655,	34122,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	9 5 8 3 6 8 1 3 2 12 2,	233 184 217 86 152 124 85 138 35 220 93,	upstream;downstream gene33_caiF;gene32_carB,gene34_caiE
MG1655,	34123,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	8 2 6 3 8 6 1 6 2 10 2,	232 180 204 88 149 125 81 141 37 218 100,	upstream;downstream gene33_caiF;gene32_carB,gene34_caiE
MG1655,	34124,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	7 3 6 3 6 3 1 3 3 6 2,	244 193 226 91 155 127 93 143 37 214 102,	upstream;downstream gene33_caiF;gene32_carB,gene34_caiE
MG1655,	34125,	A->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	6 3 4 1 3 4 1 2 3 7 1,	252 190 216 86 151 130 95 146 38 209 95,	upstream;downstream gene33_caiF;gene32_carB,gene34_caiE
