MG1655,	301,	indel;C+T;C-1,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	2 0 3 0 0 0 0 0 3 0 3,	89 50 99 38 72 110 56 77 85 81 55,	upstream;downstream gene1_thrA;gene0_thrL
MG1655,	6495,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	3 0 0 0 1 1 5 3 2 0 2,	147 66 89 45 69 121 90 91 80 101 113,	upstream;downstream gene5_yaaA;gene4_yaaX,gene6_yaaJ
MG1655,	14063,	T->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	3 1 1 0 0 0 5 2 0 0 1,	128 59 83 39 58 117 86 88 88 64 84,	nonsynonymous SNV gene12_dnaK:gene12_dnaK:exon1:c.T1901A:p.V634D, MG1655
MG1655,	14064,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	4 1 2 0 0 1 5 4 0 1 3,	130 57 85 38 59 124 80 87 84 64 86,	synonymous SNV gene12_dnaK:gene12_dnaK:exon1:c.C1902A:p.V634V, MG1655
MG1655,	14070,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	4 4 2 2 0 4 5 5 1 1 2,	137 64 87 46 62 129 90 97 95 71 84,	nonsynonymous SNV gene12_dnaK:gene12_dnaK:exon1:c.C1908A:p.D636E, MG1655
MG1655,	28648,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 1 0 1 1 5 1 2 0 1,	94 64 89 35 61 113 84 83 85 93 57,	nonsynonymous SNV gene30_dapB:gene30_dapB:exon1:c.G275T:p.C92F, MG1655
MG1655,	34111,	indel;G-1;G+T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	4 1 3 3 3 4 10 3 5 4 2,	217 89 119 79 96 176 173 173 185 155 175,	upstream;downstream gene33_caiF;gene32_carB,gene34_caiE
MG1655,	34121,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	12 6 10 11 7 10 18 16 10 16 13,	215 83 112 75 87 159 156 160 183 140 164,	upstream;downstream gene33_caiF;gene32_carB,gene34_caiE
MG1655,	34122,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	6 3 6 5 6 7 5 4 4 9 6,	217 82 104 69 87 155 146 149 179 139 160,	upstream;downstream gene33_caiF;gene32_carB,gene34_caiE
MG1655,	34124,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	3 3 2 4 3 6 1 4 4 6 2,	220 93 99 73 84 159 141 156 181 136 165,	upstream;downstream gene33_caiF;gene32_carB,gene34_caiE
MG1655,	34128,	A->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	1 2 2 4 3 3 0 3 3 5 2,	235 90 113 76 94 188 159 155 192 148 182,	upstream;downstream gene33_caiF;gene32_carB,gene34_caiE
MG1655,	36180,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	4 2 4 1 5 5 4 1 2 4 1,	144 71 100 46 53 114 117 97 103 114 92,	upstream;downstream gene34_caiE,gene35_caiD;gene36_caiC
MG1655,	36181,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	3 1 2 0 3 3 1 1 2 2 2,	143 67 92 42 52 110 108 96 97 115 95,	upstream;downstream gene34_caiE,gene35_caiD;gene36_caiC
MG1655,	36187,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	4 0 5 1 5 5 4 1 3 5 1,	139 64 92 44 51 117 103 97 104 114 92,	upstream;downstream gene34_caiE,gene35_caiD;gene36_caiC
MG1655,	36207,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	8 2 0 0 0 1 1 3 4 2 2,	131 55 87 36 51 101 106 93 98 99 91,	upstream;downstream gene34_caiE,gene35_caiD;gene36_caiC
MG1655,	37844,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	2 3 1 3 3 1 1 2 2 1 1,	147 61 124 51 85 141 110 97 120 94 97,	upstream;downstream gene36_caiC;gene37_caiB
MG1655,	45789,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	4 4 3 0 0 2 2 4 2 2 3,	113 65 105 48 48 122 96 79 96 92 81,	upstream;downstream gene44_yaaU;gene42_fixC,gene43_fixX
MG1655,	58414,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	1 1 0 3 0 0 4 0 0 0 3,	180 78 96 59 61 104 98 111 113 84 103,	upstream;downstream gene55_yabP;gene54_djlA
MG1655,	63418,	indel;C+T;C-1,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	2 1 0 5 2 0 1 0 1 2 1,	203 128 140 70 106 136 130 137 129 113 151,	upstream;downstream gene57_rapA;gene58_polB
MG1655,	65579,	indel;G+C,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	4 2 1 3 0 5 2 2 0 0 1,	118 67 101 53 83 109 75 85 83 75 93,	frameshift substitution gene58_polB:gene58_polB:exon1:c.202_202delinsGC, MG1655
MG1655,	72393,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	3 1 4 1 3 0 3 2 3 4 2,	123 91 112 68 65 118 94 88 100 75 87,	nonsynonymous SNV gene64_thiQ:gene64_thiQ:exon1:c.C535A:p.Q179K, MG1655
MG1655,	107544,	indel;G-1;G+T;G+TT,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	9 3 6 5 0 2 3 4 3 2 2,	139 80 105 57 60 100 109 110 109 90 113,	upstream;downstream gene96_secM,gene97_secA;gene95_lpxC
MG1655,	107554,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	1 1 4 2 5 2 3 4 5 2 6,	124 79 98 57 53 93 99 105 104 82 98,	upstream;downstream gene96_secM,gene97_secA;gene95_lpxC
MG1655,	107555,	A->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 0 0 3 0 1 1 3 1 1,	125 82 97 58 55 97 104 102 103 83 102,	upstream;downstream gene96_secM,gene97_secA;gene95_lpxC
MG1655,	113774,	G->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 0 2 0 0 0 1 2 0 1,	139 54 93 36 48 99 74 88 84 75 72,	nonsynonymous SNV gene102_guaC:gene102_guaC:exon1:c.G331A:p.E111K, MG1655
MG1655,	163322,	G->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	1 0 1 1 4 0 0 1 1 2 1,	119 84 84 57 63 115 78 90 105 79 71,	synonymous SNV gene145_hrpB:gene145_hrpB:exon1:c.G1218A:p.A406A, MG1655
MG1655,	163327,	G->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	1 1 2 1 4 0 0 1 0 3 1,	119 83 79 55 60 109 74 81 102 78 69,	nonsynonymous SNV gene145_hrpB:gene145_hrpB:exon1:c.G1223A:p.G408E, MG1655
MG1655,	163328,	G->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 1 2 3 0 0 2 0 1 1,	116 78 79 54 60 112 75 81 105 74 70,	synonymous SNV gene145_hrpB:gene145_hrpB:exon1:c.G1224A:p.G408G, MG1655
MG1655,	163329,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	2 1 1 1 3 2 1 1 2 2 2,	121 84 80 56 57 109 76 78 107 75 71,	nonsynonymous SNV gene145_hrpB:gene145_hrpB:exon1:c.C1225A:p.Q409K, MG1655
MG1655,	184209,	T->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	3 1 1 3 3 3 0 1 0 2 0,	121 61 69 45 64 119 97 76 81 86 83,	upstream;downstream gene160_yaeH;gene159_cdaR,gene161_yaeI,gene162_dapD
MG1655,	184215,	T->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	2 2 2 3 2 2 0 2 0 2 0,	115 62 69 44 61 116 98 70 80 90 83,	upstream;downstream gene160_yaeH;gene159_cdaR,gene161_yaeI,gene162_dapD
MG1655,	184216,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	4 3 3 3 3 3 0 2 1 2 1,	119 65 78 40 65 117 104 71 78 91 86,	upstream;downstream gene160_yaeH;gene159_cdaR,gene161_yaeI,gene162_dapD
MG1655,	188287,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	3 2 3 3 4 0 1 2 1 4 1,	105 62 103 65 58 96 99 83 80 81 77,	nonsynonymous SNV gene163_glnD:gene163_glnD:exon1:c.C364A:p.Q122K, MG1655
MG1655,	188289,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	2 1 0 2 0 0 1 2 1 5 1,	104 60 98 64 52 101 95 81 76 83 74,	nonsynonymous SNV gene163_glnD:gene163_glnD:exon1:c.C362A:p.A121E, MG1655
MG1655,	188293,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	3 0 0 2 3 0 1 2 1 2 0,	101 62 100 63 55 100 85 85 76 74 74,	nonsynonymous SNV gene163_glnD:gene163_glnD:exon1:c.C358A:p.Q120K, MG1655
MG1655,	194997,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	2 0 1 0 0 2 3 1 2 5 0,	137 66 78 44 59 107 117 86 104 74 90,	nonsynonymous SNV gene171_ispU:gene171_ispU:exon1:c.C95A:p.A32E, MG1655
MG1655,	213795,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	2 0 1 0 2 0 0 0 0 0 0,	87 30 50 27 37 76 54 55 60 63 64,	synonymous SNV gene186_rof:gene186_rof:exon1:c.C138A:p.R46R, MG1655
MG1655,	213985,	G->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	0 0 0 0 0 2 0 1 0 4 0,	95 48 60 30 57 104 63 69 64 70 74,	synonymous SNV gene187_yaeP:gene187_yaeP:exon1:c.C141A:p.V47V, MG1655
MG1655,	248785,	G->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	3 0 0 3 0 0 0 1 1 1 0,	166 73 109 50 59 111 111 82 84 89 72,	nonsynonymous SNV gene229_lfhA:gene229_lfhA:exon1:c.C1286T:p.A429V, MG1655
MG1655,	262983,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	2 1 2 4 0 3 2 0 2 0 1,	177 111 136 74 92 156 151 112 159 134 166,	downstream gene243_proA,gene244_thrW,gene245_ykfN,gene246_ykfI,gene247_yafW
MG1655,	262988,	C->A,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	1 1 3 4 1 5 2 1 1 2 1,	160 97 131 63 81 151 139 100 136 128 146,	downstream gene243_proA,gene244_thrW,gene245_ykfN,gene246_ykfI,gene247_yafW
MG1655,	290209,	C->T,	0.0 100.0 200.0 300.0 400.0 500.0 600.0 700.0 800.0 900.0 1000.0,	3 0 1 0 0 0 1 4 0 0 0,	100 51 75 56 57 52 74 70 87 80 90,	nonsynonymous SNV gene279_argF:gene279_argF:exon1:c.G97A:p.D33N, MG1655
